Key,CVE_ENT,CVE_MUN,NOM_MUN,ent,grs2000,grs2005,grs2010,grs2015,lgc00_15cl3,lgc00_15cl3_2,lgc00_15cl4,lgc00_15cl4_2,AMB,LAT,LON,ALT,POB_TOTAL,PER_URB,PER_RUR,AREA,BASSOLS,BASSOLS2
7092,7,92,Tecpatán,Chiapas,Alto,Alto,Medio,Alto,2,2,1,3,U,17.136995,-93.311468,308,41045,0.003571429,0.996428571,1257.760888,Pacifico Sur,7
12016,12,16,Coahuayutla de José María Izazaga,Guerrero,Muy alto,Muy alto,Muy alto,Alto,2,2,4,2,U,18.316395,-101.734611,308,13025,0.003831418,0.996168582,2638.189685,Pacifico Sur,7
19022,19,22,General Terán,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,25.257186,-99.685814,310,14437,0.001811594,0.998188406,2454.143486,Noreste,4
7102,7,102,Tuxtla Chico,Chiapas,Medio,Medio,Medio,Medio,2,2,1,3,U,14.94019,-92.16897,312,37737,0.017857143,0.982142857,167.7402144,Pacifico Sur,7
20412,20,412,Santa María Guienagati,Oaxaca,Muy alto,Alto,Alto,Muy alto,3,1,2,4,U,16.737983,-95.354486,317,3286,0.021276596,0.978723404,390.4010478,Pacifico Sur,7
26047,26,47,Pitiquito,Sonora,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,30.675996,-112.053925,319,9468,0.005405405,0.994594595,9837.385534,Noroeste,5
12046,12,46,Ometepec,Guerrero,Alto,Alto,Alto,Alto,2,2,1,3,U,16.685089,-98.404421,323,61306,0.030674847,0.969325153,604.5992999,Pacifico Sur,7
19032,19,32,Lampazos de Naranjo,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,27.025312,-100.504324,323,5349,0.005076142,0.994923858,3403.594831,Noreste,4
28041,28,41,Victoria,Tamaulipas,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,23.731053,-99.15125,323,321953,0.001492537,0.998507463,1447.677288,Noreste,4
21064,21,64,Francisco Z. Mena,Puebla,Alto,Medio,Medio,Alto,2,2,4,2,U,20.733694,-97.852138,324,16270,0.007042254,0.992957746,425.026642,Centro Sur,2
16006,16,6,Apatzingán,Michoacán,Bajo,Bajo,Bajo,Bajo,1,3,3,1,U,19.087227,-102.355264,325,123649,0.003484321,0.996515679,1632.810284,Centro Occidente,1
5022,5,22,Nava,Coahuila,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,28.421875,-100.767554,327,27928,0.005509642,0.994490358,904.8561558,Norte,6
28016,28,16,Hidalgo,Tamaulipas,Bajo,Bajo,Bajo,Medio,1,3,4,2,U,24.246944,-99.438056,329,23793,0.006779661,0.993220339,2113.151873,Noreste,4
6004,6,4,Coquimatlán,Colima,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.20141,-103.810917,330,19385,0.007662835,0.992337165,524.2378062,Centro Occidente,1
19009,19,9,Cadereyta Jiménez,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.591008,-100.001594,330,86445,0.002232143,0.997767857,1129.807291,Noreste,4
30007,30,7,Camarón de Tejeda,Veracruz,Medio,Bajo,Medio,Medio,2,2,4,2,U,19.021175,-96.614976,332,6224,0.029411765,0.970588235,123.4788049,Golfo de Mexico,3
20447,20,447,Santa María Zacatepec,Oaxaca,Alto,Medio,Medio,Alto,2,2,1,3,U,16.763894,-97.989878,335,15076,0.027777778,0.972222222,502.1999225,Pacifico Sur,7
19041,19,41,Pesquería,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.783258,-100.053678,338,20843,0.008196721,0.991803279,319.7633005,Noreste,4
20266,20,266,San Miguel del Puerto,Oaxaca,Alto,Alto,Alto,Alto,2,2,1,3,U,15.921633,-96.174852,341,8481,0.011363636,0.988636364,522.5583658,Pacifico Sur,7
5028,5,28,Sabinas,Coahuila,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,27.848888,-101.119989,343,60847,0.005063291,0.994936709,1966.329286,Norte,6
30088,30,88,Jalcomulco,Veracruz,Alto,Medio,Medio,Medio,2,2,4,2,U,19.331686,-96.761823,343,4940,0.0625,0.9375,72.31129406,Golfo de Mexico,3
20008,20,8,Asunción Tlacolulita,Oaxaca,Medio,Medio,Medio,Medio,2,2,4,2,U,16.300263,-95.726305,347,842,0.5,0.5,190.9023886,Pacifico Sur,7
26057,26,57,San Pedro de la Cueva,Sonora,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,29.286482,-109.736109,347,1604,0.006535948,0.993464052,2227.647614,Noroeste,5
28029,28,29,Ocampo,Tamaulipas,Bajo,Bajo,Bajo,Medio,2,2,4,2,U,22.84504,-99.336024,347,12962,0.004405286,0.995594714,1461.323792,Noreste,4
19033,19,33,Linares,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,24.859653,-99.567869,350,78669,0.001349528,0.998650472,2483.234746,Noreste,4
30104,30,104,Mecayapan,Veracruz,Alto,Alto,Alto,Alto,3,1,1,3,U,18.221457,-94.837643,350,17333,0.018518519,0.981481481,295.6748131,Golfo de Mexico,3
24036,24,36,Tamasopo,San Luis Potosí,Medio,Medio,Medio,Medio,2,2,4,2,U,21.923902,-99.39216,354,28848,0.013043478,0.986956522,1309.606176,Norte,6
12013,12,13,Azoyú,Guerrero,Alto,Alto,Alto,Alto,2,2,1,3,U,16.73296,-98.601091,359,14429,0.012195122,0.987804878,397.1856172,Pacifico Sur,7
5038,5,38,Zaragoza,Coahuila,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,28.487043,-100.917622,360,12702,0.001923077,0.998076923,7919.849297,Norte,6
19025,19,25,General Zuazua,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.896978,-100.108247,360,55213,0.031496063,0.968503937,182.8007294,Noreste,4
24018,24,18,Huehuetlán,San Luis Potosí,Alto,Alto,Alto,Alto,2,2,1,3,U,21.546249,-98.966354,361,15311,0.019230769,0.980769231,70.76179257,Norte,6
30032,30,32,Catemaco,Veracruz,Medio,Medio,Bajo,Medio,2,2,4,2,U,18.424615,-95.112339,363,48593,0.002557545,0.997442455,657.0762632,Golfo de Mexico,3
16089,16,89,Tepalcatepec,Michoacán,Bajo,Bajo,Bajo,Bajo,1,3,3,1,U,19.191367,-102.843708,364,22987,0.010309278,0.989690722,794.2052578,Centro Occidente,1
14021,14,21,Casimiro Castillo,Jalisco,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.603611,-104.434722,366,21475,0.026845638,0.973154362,519.4506546,Centro Occidente,1
5019,5,19,Morelos,Coahuila,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,28.410104,-100.886631,368,8207,0.006060606,0.993939394,636.6604765,Norte,6
12071,12,71,Xochistlahuaca,Guerrero,Muy alto,Muy alto,Muy alto,Muy alto,3,1,2,4,U,16.792424,-98.242467,368,28089,0.016393443,0.983606557,454.3038363,Pacifico Sur,7
19016,19,16,Doctor González,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,25.858829,-99.941869,368,3345,0.004255319,0.995744681,609.0117049,Noreste,4
30053,30,53,Cuitláhuac,Veracruz,Bajo,Bajo,Bajo,Bajo,1,3,3,1,U,18.814539,-96.722323,371,26265,0.010638298,0.989361702,149.7046114,Golfo de Mexico,3
28042,28,42,Villagrán,Tamaulipas,Medio,Bajo,Bajo,Medio,2,2,4,2,U,24.473191,-99.488111,372,6316,0.004672897,0.995327103,1274.650092,Noreste,4
16092,16,92,Tiquicheo de Nicolás Romero,Michoacán,Alto,Alto,Alto,Alto,2,2,4,2,U,18.900489,-100.736454,374,14274,0.003367003,0.996632997,1485.761232,Centro Occidente,1
19031,19,31,Juárez,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.646225,-100.090881,374,256970,0.04109589,0.95890411,244.9276866,Noreste,4
26003,26,3,Alamos,Sonora,Medio,Medio,Medio,Medio,2,2,4,2,U,27.02405,-108.934926,376,25848,0.001890359,0.998109641,6377.099844,Noroeste,5
25005,25,5,Cosalá,Sinaloa,Medio,Bajo,Bajo,Bajo,2,2,4,2,U,24.411346,-106.691535,377,16697,0.006666667,0.993333333,2149.040863,Noroeste,5
26066,26,66,Ures,Sonora,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,29.428077,-110.389583,377,9185,0.004255319,0.995744681,3086.301485,Noroeste,5
30095,30,95,Juchique de Ferrer,Veracruz,Alto,Medio,Medio,Medio,2,2,1,3,U,19.841161,-96.69473,377,16387,0.007042254,0.992957746,186.5503327,Golfo de Mexico,3
5003,5,3,Allende,Coahuila,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,28.347222,-100.854167,378,22675,0.006410256,0.993589744,250.6253151,Norte,6
5032,5,32,San Juan de Sabinas,Coahuila,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,27.92939,-101.303293,378,41649,0.011363636,0.988636364,798.6696707,Norte,6
12012,12,12,Ayutla de los Libres,Guerrero,Alto,Alto,Alto,Alto,3,1,2,4,U,16.965287,-99.097384,379,62690,0.006369427,0.993630573,1053.894953,Pacifico Sur,7
5037,5,37,Villa Unión,Coahuila,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,28.220498,-100.725155,381,6289,0.004201681,0.995798319,1846.080353,Norte,6
12007,12,7,Arcelia,Guerrero,Medio,Medio,Medio,Medio,1,3,4,2,U,18.315825,-100.283952,382,32181,0.006802721,0.993197279,752.167213,Pacifico Sur,7
26021,26,21,La Colorada,Sonora,Muy bajo,Muy bajo,Bajo,Bajo,1,3,3,1,U,28.802912,-110.580665,382,1663,0.004484305,0.995515695,4111.067876,Noroeste,5
20111,20,111,San Antonio Tepetlapa,Oaxaca,Alto,Alto,Alto,Alto,3,1,2,4,U,16.542361,-98.066226,385,4394,0.25,0.75,69.66878533,Pacifico Sur,7
20543,20,543,Tataltepec de Valdés,Oaxaca,Alto,Alto,Alto,Alto,3,1,1,3,U,16.306406,-97.546069,385,5561,0.181818182,0.818181818,221.3607566,Pacifico Sur,7
7115,7,115,Maravilla Tenejapa,Chiapas,Muy alto,Alto,Alto,Muy alto,3,1,2,4,U,16.140397,-91.295104,387,11451,0.029411765,0.970588235,545.665838,Pacifico Sur,7
26070,26,70,General Plutarco Elías Calles,Sonora,Muy bajo,Muy bajo,Muy bajo,,1,3,3,1,U,31.866396,-112.857277,387,15652,0.004950495,0.995049505,3692.852041,Noroeste,5
19034,19,34,Marín,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.879302,-100.034049,396,5488,0.008928571,0.991071429,262.4190811,Noreste,4
26056,26,56,San Miguel de Horcasitas,Sonora,Medio,Medio,Medio,Alto,3,1,2,4,U,29.488493,-110.727163,396,8382,0.011976048,0.988023952,1115.505467,Noroeste,5
12064,12,64,Tlalchapa,Guerrero,Medio,Medio,Medio,Bajo,2,2,4,2,U,18.408674,-100.478253,398,11495,0.026315789,0.973684211,470.5855926,Pacifico Sur,7
19012,19,12,Ciénega de Flores,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.952069,-100.168108,399,24526,0.03,0.97,137.4751434,Noreste,4
20312,20,312,San Pedro Jicayán,Oaxaca,Alto,Alto,Alto,Alto,3,1,2,4,U,16.452186,-98.015199,399,11555,0.034482759,0.965517241,85.48857252,Pacifico Sur,7
12062,12,62,Tlacoachistlahuaca,Guerrero,Muy alto,Muy alto,Muy alto,Muy alto,3,1,2,4,U,16.809909,-98.301749,401,21306,0.0125,0.9875,804.4799296,Pacifico Sur,7
19029,19,29,Hualahuises,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,24.884642,-99.673228,401,6914,0.008130081,0.991869919,126.4715805,Noreste,4
7063,7,63,Osumacinta,Chiapas,Medio,Medio,Bajo,Bajo,2,2,4,2,U,16.935467,-93.091337,402,3792,0.058823529,0.941176471,92.50847673,Pacifico Sur,7
7002,7,2,Acala,Chiapas,Medio,Medio,Medio,Medio,2,2,4,2,U,16.551674,-92.807508,403,28947,0.006578947,0.993421053,482.9412123,Pacifico Sur,7
7027,7,27,Chiapa de Corzo,Chiapas,Medio,Medio,Bajo,Bajo,2,2,4,2,U,16.707958,-93.015959,407,87603,0.004291845,0.995708155,833.5390009,Pacifico Sur,7
19038,19,38,Montemorelos,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.189253,-99.826958,411,59113,0.001536098,0.998463902,1850.038941,Noreste,4
16055,16,55,Múgica,Michoacán,Bajo,Bajo,Bajo,Bajo,1,3,3,1,U,19.028805,-102.086734,418,44963,0.034482759,0.965517241,375.8215103,Centro Occidente,1
19051,19,51,Villaldama,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,26.498225,-100.424561,418,4113,0.007194245,0.992805755,872.0552786,Noreste,4
26004,26,4,Altar,Sonora,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,30.713339,-111.833572,418,9049,0.002849003,0.997150997,4489.661379,Noroeste,5
20498,20,498,Santiago Yaveo,Oaxaca,Alto,Alto,Alto,Alto,2,2,1,3,U,17.335828,-95.700692,419,6665,0.003968254,0.996031746,1024.224763,Pacifico Sur,7
30117,30,117,Omealca,Veracruz,Medio,Medio,Medio,Medio,2,2,4,2,U,18.747305,-96.786203,420,22561,0.015384615,0.984615385,212.9688261,Golfo de Mexico,3
20070,20,70,Pinotepa de Don Luis,Oaxaca,Alto,Alto,Alto,Alto,3,1,1,3,U,16.428442,-97.977435,421,6629,0.055555556,0.944444444,67.65491016,Pacifico Sur,7
5005,5,5,Candela,Coahuila,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,26.840278,-100.663889,422,1808,0.008333333,0.991666667,2102.816512,Norte,6
20185,20,185,San Juan Cacahuatepec,Oaxaca,Medio,Medio,Bajo,Medio,2,2,4,2,U,16.613734,-98.156092,422,8680,0.058823529,0.941176471,203.2614578,Pacifico Sur,7
30064,30,64,Chumatlán,Veracruz,Alto,Alto,Alto,Alto,3,1,2,4,U,20.207533,-97.594636,422,3889,0.142857143,0.857142857,22.81779684,Golfo de Mexico,3
13027,13,27,Huehuetla,Hidalgo,Alto,Alto,Alto,Alto,3,1,2,4,U,20.460306,-98.078424,424,23563,0.021052632,0.978947368,212.1795779,Centro Sur,2
18009,18,9,Del Nayar,Nayarit,Muy alto,Muy alto,Muy alto,Muy alto,3,1,2,4,U,22.251125,-104.517943,424,34300,0.001231527,0.998768473,5089.767989,Noroeste,5
26051,26,51,Rosario,Sonora,Medio,Bajo,Bajo,Medio,2,2,4,2,U,27.840659,-109.37077,425,5226,0.003546099,0.996453901,3503.111138,Noroeste,5
8020,8,20,Chínipas,Chihuahua,Alto,Alto,Muy alto,Alto,2,2,1,3,U,27.39281,-108.536229,429,8441,0.003831418,0.996168582,1977.532633,Norte,6
26052,26,52,Sahuaripa,Sonora,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,29.056331,-109.233371,429,6020,0.00203666,0.99796334,4995.16398,Noroeste,5
19006,19,6,Apodaca,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.781294,-100.189228,430,523370,0.085714286,0.914285714,222.611299,Noreste,4
12056,12,56,Tecoanapa,Guerrero,Alto,Alto,Alto,Alto,3,1,1,3,U,16.988854,-99.260876,431,44079,0.028169014,0.971830986,698.8945601,Pacifico Sur,7
20037,20,37,Mesones Hidalgo,Oaxaca,Alto,Alto,Alto,Alto,3,1,2,4,U,16.915356,-97.966546,431,4402,0.03125,0.96875,175.1057877,Pacifico Sur,7
30183,30,183,Tlapacoyan,Veracruz,Medio,Bajo,Bajo,Medio,2,2,4,2,U,19.962652,-97.21253,431,58084,0.027777778,0.972222222,166.7662848,Golfo de Mexico,3
5001,5,1,Abasolo,Coahuila,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,27.181944,-101.426389,436,1070,0.024390244,0.975609756,737.9565461,Norte,6
19045,19,45,Salinas Victoria,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.959567,-100.291506,436,32660,0.012658228,0.987341772,1652.693851,Noreste,4
19004,19,4,Allende,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.2869,-100.008324,438,32593,0.011627907,0.988372093,188.5590881,Noreste,4
30149,30,149,Soteapan,Veracruz,Muy alto,Alto,Alto,Alto,3,1,2,4,U,18.22951,-94.872756,439,32596,0.050505051,0.949494949,478.5836349,Golfo de Mexico,3
30197,30,197,Yecuatla,Veracruz,Alto,Medio,Medio,Medio,2,2,4,2,U,19.866186,-96.776227,440,11357,0.014285714,0.985714286,111.7040375,Golfo de Mexico,3
7086,7,86,Suchiapa,Chiapas,Medio,Medio,Bajo,Medio,2,2,4,2,U,16.621958,-93.104794,444,21045,0.006711409,0.993288591,284.8890057,Pacifico Sur,7
20188,20,188,San Juan Colorado,Oaxaca,Alto,Alto,Alto,Alto,3,1,2,4,U,16.459666,-97.953989,444,9494,0.076923077,0.923076923,124.4651113,Pacifico Sur,7
7042,7,42,Ixhuatán,Chiapas,Alto,Alto,Medio,Medio,2,2,1,3,U,17.293271,-93.008382,445,10239,0.019230769,0.980769231,94.43409258,Pacifico Sur,7
26009,26,9,Bacanora,Sonora,Muy bajo,Muy bajo,Bajo,Bajo,2,2,4,2,U,28.984063,-109.400401,445,784,0.007936508,0.992063492,1126.537772,Noroeste,5
28034,28,34,San Carlos,Tamaulipas,Medio,Medio,Medio,Medio,2,2,4,2,U,24.581774,-98.943635,445,9331,0.002832861,0.997167139,2884.190721,Noreste,4
14068,14,68,Villa Purificación,Jalisco,Medio,Bajo,Bajo,Bajo,1,3,3,1,U,19.719167,-104.605,446,11623,0.002985075,0.997014925,1835.692611,Centro Occidente,1
5008,5,8,Escobedo,Coahuila,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,27.234722,-101.4125,448,2901,0.014925373,0.985074627,1018.163453,Norte,6
7021,7,21,Copainalá,Chiapas,Medio,Medio,Medio,Medio,2,2,1,3,U,17.093611,-93.210556,452,21050,0.005882353,0.994117647,346.9358428,Pacifico Sur,7
16012,16,12,Buenavista,Michoacán,Bajo,Bajo,Bajo,Medio,1,3,3,1,U,19.211735,-102.587891,452,42234,0.029411765,0.970588235,917.5168037,Centro Occidente,1
20012,20,12,Candelaria Loxicha,Oaxaca,Muy alto,Alto,Alto,Muy alto,3,1,2,4,U,15.926334,-96.491919,453,9860,0.011494253,0.988505747,182.1788803,Pacifico Sur,7
19008,19,8,Bustamante,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,26.534664,-100.502706,460,3773,0.008403361,0.991596639,462.9331282,Noreste,4
20467,20,467,Santiago Jamiltepec,Oaxaca,Alto,Medio,Alto,Medio,2,2,1,3,U,16.279458,-97.819682,460,18383,0.017857143,0.982142857,641.1957368,Pacifico Sur,7
26020,26,20,Carbó,Sonora,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,29.684689,-110.954431,465,5347,0.006896552,0.993103448,2583.964772,Noroeste,5
20415,20,415,Santa María Ipalapa,Oaxaca,Medio,Medio,Medio,Medio,2,2,1,3,U,16.636219,-98.033824,471,4888,0.083333333,0.916666667,167.9443028,Pacifico Sur,7
28020,28,20,Mainero,Tamaulipas,Bajo,Bajo,Bajo,Medio,2,2,4,2,U,24.55904,-99.612688,473,2579,0.010989011,0.989010989,360.3873563,Noreste,4
20205,20,205,San Juan Lalana,Oaxaca,Alto,Alto,Alto,Alto,3,1,2,4,U,17.470891,-95.879883,474,17398,0.016666667,0.983333333,694.0931547,Pacifico Sur,7
7015,7,15,Cacahoatán,Chiapas,Medio,Medio,Bajo,Medio,2,2,1,3,U,14.989789,-92.16811,477,43811,0.017094017,0.982905983,175.9733171,Pacifico Sur,7
16035,16,35,La Huacana,Michoacán,Medio,Medio,Medio,Medio,2,2,4,2,U,18.962887,-101.808867,479,32757,0.012269939,0.987730061,1943.663313,Centro Occidente,1
19026,19,26,Guadalupe,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.677325,-100.259897,480,678006,0.166666667,0.833333333,116.5763333,Noreste,4
19049,19,49,Santiago,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.4271,-100.153011,480,40469,0.004329004,0.995670996,731.94699,Noreste,4
26046,26,46,Oquitoa,Sonora,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,30.742054,-111.734818,480,443,0.022727273,0.977272727,921.1580566,Noroeste,5
12036,12,36,Igualapa,Guerrero,Alto,Alto,Alto,Alto,2,2,1,3,U,16.743713,-98.476618,481,10815,0.05,0.95,195.672151,Pacifico Sur,7
20526,20,526,Santos Reyes Nopala,Oaxaca,Alto,Alto,Alto,Alto,3,1,1,3,U,16.106764,-97.144447,481,15986,0.017241379,0.982758621,227.4012093,Pacifico Sur,7
30021,30,21,Atoyac,Veracruz,Bajo,Bajo,Bajo,Medio,2,2,4,2,U,18.914289,-96.778274,484,22986,0.023255814,0.976744186,122.2870835,Golfo de Mexico,3
30125,30,125,Paso del Macho,Veracruz,Medio,Bajo,Bajo,Medio,2,2,4,2,U,18.972155,-96.724511,484,29165,0.006451613,0.993548387,398.8104779,Golfo de Mexico,3
6002,6,2,Colima,Colima,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.242922,-103.728119,485,146904,0.002487562,0.997512438,742.2451918,Centro Occidente,1
19028,19,28,Higueras,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,25.961956,-100.01435,489,1594,0.011904762,0.988095238,439.191291,Noreste,4
5020,5,20,Múzquiz,Coahuila,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,27.87755,-101.516518,490,66834,0.005788712,0.994211288,8258.300938,Norte,6
20440,20,440,Santa María Totolapilla,Oaxaca,Medio,Medio,Medio,Medio,2,2,1,3,U,16.603228,-95.625455,491,896,1,0,114.3881798,Pacifico Sur,7
5031,5,31,San Buenaventura,Coahuila,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,27.060257,-101.550029,497,22149,0.003968254,0.996031746,6409.457553,Norte,6
26005,26,5,Arivechi,Sonora,Muy bajo,Muy bajo,Muy bajo,Medio,1,3,3,1,U,28.928645,-109.187092,498,1253,0.010309278,0.989690722,724.7161562,Noroeste,5
26064,26,64,Trincheras,Sonora,Bajo,Muy bajo,Bajo,Bajo,1,3,3,1,U,30.398621,-111.531483,499,1731,0.005524862,0.994475138,3020.190602,Noroeste,5
19010,19,10,El Carmen,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.932228,-100.364122,500,16092,0.029411765,0.970588235,103.3121925,Noreste,4
19021,19,21,General Escobedo,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.807986,-100.322642,500,357937,0.024390244,0.975609756,147.5395872,Noreste,4
30202,30,202,Zontecomatlán de López y Fuentes,Veracruz,Muy alto,Alto,Alto,Muy alto,3,1,2,4,U,20.761981,-98.342917,500,13866,0.01010101,0.98989899,240.0638483,Golfo de Mexico,3
19001,19,1,Abasolo,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.945338,-100.399988,502,2791,0.041666667,0.958333333,46.44993731,Noreste,4
19046,19,46,San Nicolás de los Garza,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.755253,-100.289586,508,443273,1,0,59.60311595,Noreste,4
20300,20,300,San Pedro Amuzgos,Oaxaca,Alto,Alto,Alto,Alto,3,1,1,3,U,16.653904,-98.089927,512,6468,0.1,0.9,121.8319492,Pacifico Sur,7
30196,30,196,Yanga,Veracruz,Bajo,Bajo,Bajo,Bajo,1,3,3,1,U,18.833836,-96.798498,515,17462,0.022222222,0.977777778,87.51863226,Golfo de Mexico,3
7046,7,46,Jiquipilas,Chiapas,Medio,Medio,Bajo,Medio,2,2,4,2,U,16.667721,-93.650475,516,37818,0.003490401,0.996509599,1306.276095,Pacifico Sur,7
21072,21,72,Huehuetla,Puebla,Muy alto,Alto,Alto,Muy alto,3,1,2,4,U,20.104138,-97.6249,516,15689,0.071428571,0.928571429,47.25813444,Centro Sur,2
5021,5,21,Nadadores,Coahuila,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,27.029031,-101.592023,519,6335,0.00877193,0.99122807,711.7375787,Norte,6
13025,13,25,Huautla,Hidalgo,Alto,Medio,Alto,Alto,2,2,1,3,U,21.031387,-98.286821,520,22621,0.013513514,0.986486486,289.6830116,Centro Sur,2
6010,6,10,Villa de Álvarez,Colima,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.264776,-103.736759,521,119956,0.00591716,0.99408284,286.4143281,Centro Occidente,1
7101,7,101,Tuxtla Gutiérrez,Chiapas,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,16.753972,-93.115192,522,553374,0.017857143,0.982142857,335.85328,Pacifico Sur,7
2003,2,3,Tecate,Baja California,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,32.572679,-116.62655,526,101079,0.003099174,0.996900826,2724.360404,Noroeste,5
21192,21,192,Tuzamapan de Galeana,Puebla,Alto,Medio,Medio,Alto,3,1,1,3,U,20.065617,-97.575102,529,5983,0.052631579,0.947368421,41.61562396,Centro Sur,2
19039,19,39,Monterrey,Nuevo León,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.664697,-100.310892,530,1135550,0.076923077,0.923076923,321.746255,Noreste,4
10026,10,26,San Dimas,Durango,Alto,Alto,Medio,Medio,2,2,4,2,U,24.102182,-105.931245,533,19691,0.001851852,0.998148148,5424.524923,Norte,6
26028,26,28,Granados,Sonora,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,29.862293,-109.310522,534,1150,0.023255814,0.976744186,364.2505229,Noroeste,5
16013,16,13,Carácuaro,Michoacán,Alto,Medio,Medio,Medio,2,2,4,2,U,19.017308,-101.126991,538,9212,0.004424779,0.995575221,913.786928,Centro Occidente,1
7020,7,20,La Concordia,Chiapas,Alto,Alto,Medio,Alto,2,2,4,2,U,16.116716,-92.687934,539,44082,0.003667482,0.996332518,2587.88904,Pacifico Sur,7
20182,20,182,San Juan Bautista Tlacoatzintepec,Oaxaca,Alto,Alto,Alto,Alto,3,1,2,4,U,17.859441,-96.587088,539,2292,0.111111111,0.888888889,50.06721647,Pacifico Sur,7
7017,7,17,Cintalapa,Chiapas,Medio,Medio,Bajo,Medio,2,2,4,2,U,16.698682,-93.720428,540,78114,0.002096436,0.997903564,2447.895987,Pacifico Sur,7
26050,26,50,Rayón,Sonora,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,29.714479,-110.573504,540,1599,0.012987013,0.987012987,879.8981333,Noroeste,5
7028,7,28,Chiapilla,Chiapas,Medio,Medio,Bajo,Medio,2,2,4,2,U,16.570493,-92.720025,541,5405,0.055555556,0.944444444,51.59154525,Pacifico Sur,7
